project_id,observation_count,reporting_month,project_name,agency,project_code,ministry,sector,state,approval_date,original_completion_date,revised_completion_date,original_cost_crore,revised_cost_crore,cumulative_expenditure_crore,physical_progress_pct,source_file,source_page,extraction_timestamp,historical_obs_count,avg_progress_historical,progress_trend,cost_increase_rate,target_next_progress,target_next_expenditure,target_progress_change
702633,8,2025-11,Delhi-Ghaziabad-Meerut Regional Rapid Transit System [RRTS] corridor,National Capital Region Transport Corporation [NCRTC],702633,,,"Multi-States (Delhi, Uttar Pradesh)",03/2019,06/2025,12/2025,30274.0,30274.0,27060.65,96.0,FlashReport_November_2025_page52_table1.csv,52,2026-08-28T21:13:53.308545,4,92.75,9.0,0.0,96.0,27312.17,0.0
707267,9,2025-11,Upgradation of Sewerage system in Gandhinagar City,ministry of housing and urban affairs,707267,Waste & Water,,Gujarat,07/2020,06/2023,,200.0,200.0,100.0,10.0,FlashReport_November_2025_page52_table1.csv,52,2026-08-28T21:13:53.309395,4,10.0,0.0,0.0,10.0,100.0,0.0
702735,8,2025-11,Sewerage Management Scheme Part-3 Implementation,Ministry of Housing & Urban Affairs,702735,Waste & Water,,Haryana,03/2017,03/2023,01/2026,213.19,213.19,168.14,91.0,FlashReport_November_2025_page52_table1.csv,52,2026-08-28T21:13:53.309637,3,91.0,0.0,0.0,91.0,168.14,0.0
702764,8,2025-11,24/7 water supply under AMRUT for Davanagere,Ministry of Housing & Urban Affairs,702764,Waste & Water,,Karnataka,11/2016,03/2023,12/2025,174.96,174.96,93.18,65.0,FlashReport_November_2025_page52_table1.csv,52,2026-08-28T21:13:53.310252,3,65.0,0.0,0.0,65.0,93.18,0.0
702798,8,2025-11,Jabalpur Sewerage Management and Treatment Infrastructure Project,Ministry of Housing & Urban Affairs,702798,Waste & Water,,Madhya Pradesh,10/2018,03/2023,12/2025,362.31,362.31,322.31,93.0,FlashReport_November_2025_page52_table1.csv,52,2026-08-28T21:13:53.310500,3,93.0,0.0,0.0,96.0,322.31,3.0
702842,4,2025-11,Nagpur Water Supply Infrastructure Project,Ministry of Housing & Urban Affairs,702842,Waste & Water,,Maharashtra,12/2015,03/2023,12/2025,273.78,273.78,266.11,99.0,FlashReport_November_2025_page52_table1.csv,52,2026-08-28T21:13:53.311135,3,99.0,0.0,0.0,,,
702948,6,2025-11,Jaunpur Sewerage Management Infrastructure Project,Ministry of Housing & Urban Affairs,702948,,,Uttar Pradesh,03/2017,06/2023,12/2025,235.73,235.73,205.84,87.0,FlashReport_November_2025_page53_table1.csv,53,2026-08-28T21:13:53.313127,3,87.0,0.0,0.0,99.0,221.27,12.0
709830,8,2025-11,CONVERSION OF FLAT BOTTOM SETTLERS AND WASHERS WITH A SINGLE TRAIN OF HRDS AND DCWS IN STREAMS 1 AND,Ministry of Mines,709830,Ministry of Mines,Metals & Mining,Odisha,04/2017,11/2026,,355.0,581.0,163.55,12.0,FlashReport_November_2025_page53_table1.csv,53,2026-08-28T21:13:53.317351,4,0.0,0.0,0.0,12.0,163.55,0.0
610940,5,2025-11,"Additional Infrastructure at IISc Bangalore-RCC Monolithic for Men Hostel S14, Women Hostel S11 , Postdoctoral Hostel S12 2 Block , International Hostel S 12 , D&E Block S 12 2 Block FR.",IISC Bangalore,610940,Ministry of Mines,Education,Karnataka,08/2021,03/2024,12/2025,420.41,420.41,367.76,99.0,FlashReport_November_2025_page53_table1.csv,53,2026-08-28T21:13:53.319911,4,99.0,0.0,0.0,,,
612135,5,2025-11,Hostel 4 -Earlier Known as Hostel 20,"Indian Institute of Technology, Bombay",612135,,,Maharashtra,09/2022,09/2025,12/2025,182.33,182.33,158.23,99.0,FlashReport_November_2025_page54_table1.csv,54,2026-08-28T21:13:53.323252,4,96.0,4.0,0.0,,,
616235,8,2025-11,Construction of Aviation Fuel farm Facilities at Bhogapuram Airport,Ministry of Petroleum & Natural Gas,616235,Department of Sports,Energy Storage,Andhra Pradesh,08/2024,03/2026,03/2026,240.0,240.0,72.26,83.0,FlashReport_November_2025_page54_table1.csv,54,2026-08-28T21:13:53.325889,4,64.0,27.0,0.0,89.0,134.94,6.0
400235,6,2025-11,"Setting up a common user Petroleum Terminal at Jammu, J&K for resitement of existing PSU OMC's Depots from Jammu City",Bharat Petroleum Corporation Limited [BPCL],400235,Department of Sports,Energy Storage,Jammu and Kashmir,04/2023,03/2025,01/2026,676.89,715.89,559.45,87.0,FlashReport_November_2025_page54_table1.csv,54,2026-08-28T21:13:53.326533,4,80.5,7.0,0.05761645171298143,91.0,576.69,4.0
400077,8,2025-11,"Grass root POL Terminal at Vallur, Chennai",Indian Oil Corporation Limited [IOCL],400077,,,Tamil Nadu,01/2022,12/2024,03/2026,827.0,887.71,649.51,90.0,FlashReport_November_2025_page55_table1.csv,55,2026-08-28T21:13:53.330590,4,87.5,4.0,0.0,90.0,649.51,0.0
709766,8,2025-11,"City Gas Distribution Project at Kurnool, Guntur & Prakasam Districts",MinistryofPetroleumNaturalGas,709766,Oil & Gas,,Andhra Pradesh,03/2022,03/2030,03/2030,1420.0,1420.0,168.51,6.0,FlashReport_November_2025_page55_table1.csv,55,2026-08-28T21:13:53.331431,4,6.0,0.0,0.0,6.0,170.7,0.0
709790,7,2025-11,Replacement and Extension of Jetty Pipelines [REJP] at KR,Bharat Petroleum Corporation Limited [BPCL],709790,,,Kerala,03/2023,03/2026,03/2026,621.87,621.87,211.67,91.0,FlashReport_November_2025_page56_table1.csv,56,2026-08-28T21:13:53.341498,4,85.75,5.0,0.0,93.0,459.74,2.0
400158,5,2025-11,Debottlenecking and Augmentation of Cryogenic facilities at Uran LPG Import Terminal,"Department of Water Resources, River Development & GR",400158,,,Maharashtra,04/2021,02/2024,12/2025,1164.69,1629.86,1012.27,90.0,FlashReport_November_2025_page57_table1.csv,57,2026-08-28T21:13:53.344292,4,86.75,5.0,0.0,,,
610985,5,2025-11,Construction of lube oil blending plant at Rasayani,Ministry of Petroleum & Natural Gas,610985,,,Maharashtra,05/2022,12/2023,12/2025,423.39,526.26,326.5,88.0,FlashReport_November_2025_page57_table1.csv,57,2026-08-28T21:13:53.344557,4,80.25,4.0,0.0,,,
709789,7,2025-11,Installation of Independent De- Aromatized Solvents [DAS] production facilities at MR,Bharat Petroleum Corporation Limited [BPCL],709789,,,Maharashtra,03/2023,07/2025,02/2026,405.0,343.0,227.3,95.0,FlashReport_November_2025_page57_table1.csv,57,2026-08-28T21:13:53.345468,4,87.75,8.0,0.0,97.0,244.2,2.0
709846,8,2025-11,Part Replacement Pipeline Project [PRPP],Oil and Natural Gas Corporation Limited [ONGC],709846,,,Maharashtra,11/2022,05/2024,01/2026,1219.48,1145.1,745.0,90.0,FlashReport_November_2025_page57_table1.csv,57,2026-08-28T21:13:53.345838,4,90.0,0.0,0.0,90.0,745.0,0.0
400161,6,2025-11,"PP Project, Pata",Gas Authority of India Limited [GAIL],400161,,,Uttar Pradesh,03/2019,01/2024,12/2025,910.56,1299.02,1051.0,99.0,FlashReport_November_2025_page58_table1.csv,58,2026-08-28T21:13:53.352568,3,97.66666666666667,1.0,0.0,99.0,1066.0,0.0
708662,8,2025-11,Establishment of 600 bed super specialty hospital with optional development of Medical college and further expansion on PPP basis.,Mumbai Port Trust [MPT],708662,Ministry of Labour and Employment,Healthcare,Maharashtra,08/2019,06/2026,12/2027,693.0,693.0,58.0,11.0,FlashReport_November_2025_page59_table1.csv,59,2026-08-28T21:13:53.359166,3,0.0,0.0,0.0,11.0,58.0,0.0
701586,8,2025-11,Setting up of a Floating Storage and Regasification Unit [FSRU] - Mumbai,Mumbai Port Trust [MPT],701586,,,Maharashtra,11/2020,11/2026,11/2026,900.0,900.0,65.0,0.0,FlashReport_November_2025_page60_table1.csv,60,2026-08-28T21:13:53.364646,3,0.0,0.0,0.0,0.0,65.0,0.0
701576,7,2025-11,Berth No. 2 [previously Berth 3] of HDC Mechanization Project,"Haldia Dock Complex, Syama Prasad Mookerjee Port Authority",701576,,,West Bengal,11/2022,09/2025,01/2026,298.26,298.26,457.85,99.0,FlashReport_November_2025_page60_table1.csv,60,2026-08-28T21:13:53.365041,3,93.0,6.0,0.0,99.0,468.23,0.0
701577,8,2025-11,Shalukkhali Liquid Cargo Handling Facility Development Project,"Haldia Dock Complex, Syama Prasad Mookerjee Port Authority",701577,,,West Bengal,01/2022,08/2025,,253.65,253.65,9.28,0.0,FlashReport_November_2025_page60_table1.csv,60,2026-08-28T21:13:53.365206,3,0.0,0.0,0.0,0.0,9.28,0.0
709827,8,2025-11,CONSTRUCTION OF RESIDENTIAL TOWERS AT BIOM KIRANDUL COMPLEX,National Mineral Development Corporation Limited [NMDC],709827,"Tourism, Hospitality & Wellness",Steel,Chhattisgarh,10/2022,12/2025,,349.75,349.75,299.39,94.0,FlashReport_November_2025_page60_table1.csv,60,2026-08-28T21:13:53.366718,4,89.5,9.0,0.0,96.0,304.58,2.0
400065,5,2025-11,Installation of 4th Slab Caster along with its Auxiliaries and a New Ladle Furnace in SMS-II at Rourkela Steel Plant,Steel Authority of India Limited [SAIL],400065,"Tourism, Hospitality & Wellness",Steel,Odisha,01/2022,05/2025,09/2025,1105.23,1105.23,790.11,100.0,FlashReport_November_2025_page60_table1.csv,60,2026-08-28T21:13:53.368117,4,97.75,3.0,0.0,,,
611615,4,2025-11,Malugur- Palasamudram New Line Project [17.975 Km],South Western Railway [SWR] - II,611615,Ministry of Railways,Railways,Andhra Pradesh,09/2022,11/2027,12/2027,342.0,342.0,0.0,0.0,FlashReport_November_2025_page61_table1.csv,61,2026-08-28T21:13:53.371593,2,0.0,0,0.0,,,
705789,7,2025-11,Penukonda - Dharmavaram Doubling Project [41.5 Km],South Western Railway [SWR] - II,705789,Ministry of Railways,Railways,Andhra Pradesh,06/2018,03/2026,03/2026,307.66,307.66,276.34,85.0,FlashReport_November_2025_page61_table1.csv,61,2026-08-28T21:13:53.372559,4,61.75,5.0,0.0,87.0,294.61,2.0
613003,6,2025-11,Dharamjaigarh-Korba 63 km,CERL,613003,,,Chhattisgarh,08/2023,08/2026,,1686.26,1686.26,288.83,18.5,FlashReport_November_2025_page62_table1.csv,62,2026-08-28T21:13:53.377347,4,18.5,0.0,0.0,18.5,288.83,0.0
705694,5,2025-11,Provision of Work-site Tampers [WST] Railway Project,EDTK[MC]/RB,705694,,,Delhi,01/2016,12/2023,01/2026,187.72,187.72,141.91,100.0,FlashReport_November_2025_page62_table1.csv,62,2026-08-28T21:13:53.379404,4,100.0,0.0,0.0,,,
705708,5,2025-11,WST Machine Procurement Project,EDTK[MC]/RB,705708,,,Delhi,06/2018,03/2024,12/2027,176.0,176.0,0.0,0.0,FlashReport_November_2025_page62_table1.csv,62,2026-08-28T21:13:53.379531,4,0.0,0.0,0.0,,,
705710,5,2025-11,PCT Machine Procurement Project,EDTK[MC]/RB,705710,,,Delhi,04/2019,04/2024,06/2027,336.0,336.0,74.32,85.0,FlashReport_November_2025_page62_table1.csv,62,2026-08-28T21:13:53.379652,4,84.0625,3.75,0.0,,,
705712,5,2025-11,RBMV Machine Procurement Project,EDTK[MC]/RB,705712,,,Delhi,10/2019,06/2024,12/2027,480.0,480.0,20.65,27.0,FlashReport_November_2025_page62_table1.csv,62,2026-08-28T21:13:53.379783,4,6.1875,3.25,0.0,,,
705717,5,2025-11,SRGM Machine Procurement Project,EDTK[MC]/RB,705717,,,Delhi,10/2019,12/2023,03/2026,440.0,440.0,390.03,90.0,FlashReport_November_2025_page62_table1.csv,62,2026-08-28T21:13:53.379906,4,86.25,15.0,0.0,,,
705720,5,2025-11,WST Machine Procurement Project,EDTK[MC]/RB,705720,,,Delhi,12/2019,04/2024,12/2026,384.0,384.0,0.0,0.0,FlashReport_November_2025_page63_table1.csv,63,2026-08-28T21:13:53.382103,4,0.0,0.0,0.0,,,
705721,5,2025-11,DTS Machine Procurement Project,EDTK[MC]/RB,705721,,,Delhi,12/2019,12/2024,12/2030,447.6,447.6,0.0,0.0,FlashReport_November_2025_page63_table1.csv,63,2026-08-28T21:13:53.382285,4,0.0,0.0,0.0,,,
705722,5,2025-11,BRM Machine Procurement Project,EDTK[MC]/RB,705722,,,Delhi,09/2019,06/2024,12/2027,210.0,210.0,0.02,0.0,FlashReport_November_2025_page63_table1.csv,63,2026-08-28T21:13:53.382415,4,0.0,0.0,0.0,,,
705726,5,2025-11,Track Machine Procurement Project,EDTK[MC]/RB,705726,,,Delhi,04/2020,03/2025,01/2028,6339.0,6339.0,4201.26,62.0,FlashReport_November_2025_page63_table1.csv,63,2026-08-28T21:13:53.382549,4,41.0,0.0,0.0,,,
611937,5,2025-11,Adraj Moti Vijapur 40 Kms,Western Railway (WR) - II,611937,,,Gujarat,05/2022,05/2026,12/2025,417.53,417.53,502.23,90.0,FlashReport_November_2025_page63_table1.csv,63,2026-08-28T21:13:53.382828,4,87.0,4.0,0.0,,,
611944,7,2025-11,Quadrupling between Gandhidham Adipur with Y connection at Adipur for providing direct entry towards Mundra Port and Bhuj and high level platform at Gopalpur 11Kms,Western Railway (WR) - II,611944,,,Gujarat,02/2023,03/2026,01/2026,152.44,152.44,102.65,85.0,FlashReport_November_2025_page63_table1.csv,63,2026-08-28T21:13:53.383558,4,69.75,7.0,0.0,85.0,104.58,0.0
705651,8,2025-11,Katni - Bina Third Railway Line [279 km],West Central Railway WCR I,705651,,,Madhya Pradesh,06/2016,03/2022,12/2025,2478.23,4127.23,3332.06,95.0,FlashReport_November_2025_page64_table1.csv,64,2026-08-28T21:13:53.390046,4,90.5,2.0,0.0,98.0,3344.51,3.0
705300,5,2025-11,Western Region Video Surveillance Project,RCIL,705300,,,Maharashtra,06/2020,12/2023,,227.59,227.59,0.0,0.0,FlashReport_November_2025_page64_table1.csv,64,2026-08-28T21:13:53.392370,4,0.0,0.0,0.0,,,
705503,9,2025-11,Pune - Miraj-Londa [467 Kilometres],Central Railway,705503,,,Maharashtra,06/2016,02/2025,08/2025,4027.53,4872.52,4969.74,100.0,FlashReport_November_2025_page65_table1.csv,65,2026-08-28T21:13:53.395881,4,84.75,1.0,-0.27156226640753467,100.0,5113.51,0.0
709808,5,2025-11,PACHORA-JAMNER WITH EXTENSION UPTO MALKAPUR NG TO BG,CR,709808,,,Maharashtra,08/2022,08/2027,03/2028,955.39,2093.82,130.42,11.0,FlashReport_November_2025_page65_table1.csv,65,2026-08-28T21:13:53.397139,4,8.75,9.0,-8.595988538674131e-05,,,
705520,4,2025-11,Vizianagaram-Sambhalpur 3rd Line Project,RVNL,705520,,,"Multi-States (Andhra Pradesh, Odisha)",06/2016,03/2025,,4803.16,4803.16,2979.23,0.0,FlashReport_November_2025_page65_table1.csv,65,2026-08-28T21:13:53.398378,3,0.0,0.0,0.0,,,
400234,6,2025-11,Third Railway Line between Patratu-Sonnagar [281 kms],RVNL - II,400234,,,"Multi-States (Bihar, Jharkhand)",11/2016,03/2026,07/2026,8975.0,8975.0,4950.0,88.0,FlashReport_November_2025_page66_table1.csv,66,2026-08-28T21:13:53.402638,4,88.0,0.0,0.0,90.0,4798.96,2.0
706844,4,2025-11,Katihar - Kumedpur Doubling Line Project,GM/C/ NFR,706844,,,"Multi-States (Bihar, West Bengal)",08/2022,08/2027,08/2027,942.0,942.0,356.0,45.0,FlashReport_November_2025_page66_table1.csv,66,2026-08-28T21:13:53.403781,3,45.0,0.0,0.0,,,
705662,8,2025-11,Hotgi-Kudgi-Gadag Doubling Project,South Western Railway [SWR] - II,705662,,,"Multi-States (Karnataka, Maharashtra)",04/2014,12/2024,03/2026,1878.0,2459.0,2684.67,92.0,FlashReport_November_2025_page67_table1.csv,67,2026-08-28T21:13:53.410076,4,91.25,3.0,0.0,92.0,2698.29,0.0
611614,5,2025-11,Dedicated Test Track for RDSO Phase II,North Western Railway [NWR],611614,,,Rajasthan,11/2021,11/2026,11/2026,819.48,967.06,471.0,86.0,FlashReport_November_2025_page68_table1.csv,68,2026-08-28T21:13:53.416892,4,86.0,0.0,0.0,,,
611849,9,2025-11,Devgarh Madariya - Nathdwara Gauge Conversion [82.54 Km] part of Marwar - Mavli Gauge Conversion [152 Km],North Western Railway [NWR],611849,,,Rajasthan,01/2023,06/2028,06/2028,968.92,968.92,151.53,52.0,FlashReport_November_2025_page68_table1.csv,68,2026-08-28T21:13:53.416983,4,49.5,6.0,-8.255933952532603e-05,57.0,192.98,5.0
705779,5,2025-11,"Phephna-Indara, Mau-Shahganj doubling excluding Indara-Mau",RVNL - I,705779,,,Uttar Pradesh,05/2017,12/2024,03/2026,1178.0,1777.0,1489.5,85.0,FlashReport_November_2025_page69_table1.csv,69,2026-08-28T21:13:53.421660,4,85.0,0.0,0.0,,,
705784,5,2025-11,Janghai-Phaphamau Doubling Rail Line Project,RVNL,705784,,,Uttar Pradesh,11/2018,03/2025,03/2025,357.0,978.77,579.0,95.0,FlashReport_November_2025_page69_table1.csv,69,2026-08-28T21:13:53.421959,4,95.0,0.0,0.0,,,
701600,8,2025-11,354 Uncovered Villages Scheme,Department of Telecommunications [DoT],701600,,,"Multi-States (Bihar, Gujarat, Himachal Pradesh, Jammu and Kashmir, Ladakh, Rajasthan, Uttar Pradesh)",12/2019,10/2021,08/2025,336.89,301.13,235.96,100.0,FlashReport_November_2025_page70_table1.csv,70,2026-08-28T21:13:53.427568,4,97.0,0.0,0.0,100.0,237.19,0.0
709749,8,2025-11,PHASE-I OF CONSOLIDATION OF EXISTING CDR DATA CENTERS AND NIB-P3 DATA CENTERS WITH STATE OF THE ART,BSNL,709749,,,"Multi-States (Maharashtra, Telangana)",03/2020,06/2021,12/2025,461.42,461.42,166.02,81.0,FlashReport_November_2025_page70_table1.csv,70,2026-08-28T21:13:53.427789,4,81.0,0.0,0.0,81.0,166.02,0.0
709858,4,2025-11,OPTICAL TRANSPORT NETWORK [OTN] PH-4 IN BSNL,BSNL,709858,,,PAN India,02/2024,08/2025,11/2025,810.99,810.99,786.86,100.0,FlashReport_November_2025_page70_table1.csv,70,2026-08-28T21:13:53.428352,3,100.0,0.0,0.0,,,
400104,8,2025-11,Punpun Barrage Project,Water Resources-BR,400104,Water Resources,,Bihar,04/2007,12/2019,03/2026,571.07,658.12,447.68,44.0,FlashReport_November_2025_page71_table1.csv,71,2026-08-28T21:13:53.431300,3,44.0,0.0,0.0,44.0,447.68,0.0
612185,6,2025-11,C/o Construction of 200 bedded [Up-gradable to 300 bedded] ESI Hospital at Surat Gujarat.,Employee's State Insurance Company [ESIC],612185,Ministry of Labour and Employment,Healthcare,Gujarat,06/2019,06/2025,01/2026,209.36,209.36,185.96,98.0,FlashReport_November_2025_page59_table1.csv,59,2026-08-28T21:13:53.357011,1,,,,99.0,202.62,1.0
612178,7,2025-11,"Construction of 100 Bedded ESIC Hospital building and 32 Nos Residential Quarters at Vallam Vadangal, SIPCOT, Sriperumbudur",Employee's State Insurance Company [ESIC],612178,Ministry of Labour and Employment,Healthcare,Tamil Nadu,02/2015,06/2025,01/2026,152.95,177.01,107.83,99.0,FlashReport_November_2025_page59_table1.csv,59,2026-08-28T21:13:53.358512,1,,,,99.0,107.83,0.0
611142,8,2025-11,Fairway Development in West Bengal Farakka - Kahelgaon,Inland Waterways Authority of India [IWAI],611142,Ministry of Labour and Employment,Inland Waterways,Offshore,01/2018,07/2023,04/2024,177.0,197.0,383.41,100.0,FlashReport_November_2025_page59_table1.csv,59,2026-08-28T21:13:53.359786,2,100.0,0,0.0,100.0,383.41,0.0
701568,7,2025-11,Construction of oil jetty No.8 at old kandla through internal resources,Deendayal Port Trust [DPT],701568,Ministry of Labour and Employment,Shipping,Gujarat,02/2018,02/2023,07/2024,100.0,225.85,186.47,90.0,FlashReport_November_2025_page59_table1.csv,59,2026-08-28T21:13:53.360375,2,90.0,0,0.0,90.0,186.47,0.0
617824,2,2025-11,Bakhtiyarpur-Rajgir-Tilaiya [Single line section]104km,East Central Railway (ECR) - II,617824,Ministry of Railways,Railways,Bihar,10/2025,10/2029,,2017.38,,,,FlashReport_November_2025_page36_table1.csv,36,2026-08-28T21:13:53.210617,0,,,,,,
612239,3,2025-11,Construction of 100 bedded ESIC Hospital & 32 nos. of Staff qtrs at OMPURA J&K.,Employee's State Insurance Company [ESIC],612239,Ministry of Labour and Employment,Healthcare,Jammu and Kashmir,09/2019,09/2024,12/2025,131.05,164.93,162.05,99.0,FlashReport_November_2025_page59_table1.csv,59,2026-08-28T21:13:53.357466,1,,,0.0,,,
617373,4,2025-11,Jhajha-Batai New Line Project,East Central Railway [ECR] - I,617373,Ministry of Railways,Railways,Bihar,03/2023,03/2027,,588.18,588.18,3.05,0.0,FlashReport_November_2025_page61_table1.csv,61,2026-08-28T21:13:53.373117,2,0.0,0,0.0,,,
709798|ethylene cracker project at bina refinery including downstream petrochemical plants and expansion of refinery,26,2025-11,709798,,,PROJECT ID,,ETHYLENE CRACKER PROJECT AT BINA REFINERY INCLUDING DOWNSTREAM PETROCHEMICAL PLANTS AND EXPANSION OF REFINERY,,,,2033.0,,17.0,,FlashReport_November_2025_page10_table2.csv,10,2026-08-28T21:13:53.152064,4,,,,,18.0,0
701263|rajasthan refinery project,22,2025-11,701263,,,PROJECT ID,,RAJASTHAN REFINERY PROJECT,,,,62888.0,,89.0,,FlashReport_November_2025_page10_table2.csv,10,2026-08-28T21:13:53.152178,4,,,,,90.0,0
701289|capacity expansion of panipat refinery from 15 to 25 mmtpa,26,2025-11,701289,,,PROJECT ID,,CAPACITY EXPANSION OF PANIPAT REFINERY FROM 15 TO 25 MMTPA,,,,27366.0,,91.0,,FlashReport_November_2025_page10_table2.csv,10,2026-08-28T21:13:53.152297,4,,,,,91.0,0
400120|kg-dwn-98/2 cluster - ii development project - nelp block,26,2025-11,400120,,,PROJECT ID,,KG-DWN-98/2 CLUSTER - II DEVELOPMENT PROJECT - NELP BLOCK,,,,32250.0,,96.0,,FlashReport_November_2025_page10_table2.csv,10,2026-08-28T21:13:53.152401,4,,,,,96.0,0
602182|dibang multipurpose project,26,2025-11,602182,,,PROJECT ID,,DIBANG MULTIPURPOSE PROJECT,,,,3777.0,,16.0,,FlashReport_November_2025_page10_table2.csv,10,2026-08-28T21:13:53.152486,4,,,,,16.0,0
701372|sardar sarovar project,14,2025-11,701372,,,PROJECT ID,,SARDAR SAROVAR PROJECT,,,,31861.0,,93.0,,FlashReport_November_2025_page11_table2.csv,11,2026-08-28T21:13:53.154272,4,,,,,93.0,0
701415|polavaram irrigation project,14,2025-11,701415,,,PROJECT ID,,POLAVARAM IRRIGATION PROJECT,,,,25292.0,,84.0,,FlashReport_November_2025_page11_table2.csv,11,2026-08-28T21:13:53.154389,4,,,,,84.0,0
701405|j. chokka rao devadula lift irrigation scheme,14,2025-11,701405,,,PROJECT ID,,J. CHOKKA RAO DEVADULA LIFT IRRIGATION SCHEME,,,,4665.0,,87.0,,FlashReport_November_2025_page11_table2.csv,11,2026-08-28T21:13:53.154495,4,,,,,87.0,0
400112|jigaon irrigation project,11,2025-11,400112,,,PROJECT ID,,JIGAON IRRIGATION PROJECT,,,,9035.0,,90.0,,FlashReport_November_2025_page11_table2.csv,11,2026-08-28T21:13:53.154582,4,,,,,91.0,0
706775|bharatnet,13,2025-11,706775,,,PROJECT ID,,BHARATNET,,,,46432.0,,81.0,,FlashReport_November_2025_page12_table2.csv,12,2026-08-28T21:13:53.156372,4,,,,,81.0,0
701593|4g services by bsnl,13,2025-11,701593,,,PROJECT ID,,4G SERVICES BY BSNL,,,,8471.0,,97.0,,FlashReport_November_2025_page12_table2.csv,12,2026-08-28T21:13:53.156484,4,,,,,97.0,0
400013|saturation 4g mobile coverage of uncovered villages through usof,13,2025-11,400013,,,PROJECT ID,,SATURATION 4G MOBILE COVERAGE OF UNCOVERED VILLAGES THROUGH USOF,,,,9792.0,,78.0,,FlashReport_November_2025_page12_table2.csv,12,2026-08-28T21:13:53.156594,4,,,,,80.0,0
"709857|planning, engineering, supply, installation, testing, commissioning, integration & annual maintenance of 4g mobile network at 1 lakh sites on pan india basis including mumbai & delhi lsa on turnkey basis under phase ix.2 project.",13,2025-11,709857,,,PROJECT ID,,"PLANNING, ENGINEERING, SUPPLY, INSTALLATION, TESTING, COMMISSIONING, INTEGRATION & ANNUAL MAINTENANCE OF 4G MOBILE NETWORK AT 1 LAKH SITES ON PAN INDIA BASIS INCLUDING MUMBAI & DELHI LSA ON TURNKEY BASIS UNDER PHASE IX.2 PROJECT.",,,,8472.0,,97.0,,FlashReport_November_2025_page12_table2.csv,12,2026-08-28T21:13:53.156733,4,,,,,97.0,0
